YM,TEAM,GAME_ID,WIN,PLAYER_WIN%,TEAM_WIN%,w_TS%_1,w_PIE_1,w_GAME_SCORE_1,w_+/-_1,w_PER_1,w_PPP_1,raptor_offense,raptor_defense,predator_offense,predator_defense
2015/11,BKN,21500144,0,0.95,0.2857142857142857,4.7064867404425,8.698322471475947,7.211837193039834,-8.641163043569405,11.981616400884263,0.8785705401565768,-1.2086421764000002,-0.6520115381,-0.9494566927999999,-1.2252414596999999
2015/11,BKN,21500159,1,0.9722222222222222,0.2857142857142857,4.605994529164332,6.940172071001311,5.893619305172732,-6.887751592961277,10.057863397324489,0.7765169292569228,-1.3435843552222222,-0.5430604534444444,-1.120257714,-1.1517987096666669
2015/11,BKN,21500165,0,0.8636363636363636,0.2857142857142857,4.327999921230286,8.671338856908791,7.220033399436958,-8.804022729122654,12.015258102596096,0.8873078381015631,-1.1718619773636363,-0.889573356,-0.9312474720909091,-1.4451549316363634
2015/11,BKN,21500179,0,0.8333333333333334,0.2857142857142857,4.096184812130839,9.434009211315757,7.230229361535829,-8.641163043569405,12.225576254537977,0.8981366768544441,-1.1186452665833333,-0.8204894424166667,-0.9305411736666667,-1.50079532025
2015/11,BKN,21500197,1,0.925,0.2857142857142857,4.761412084059627,9.281633909370596,7.164853819447146,-7.883058199733324,11.958398986241159,0.8673347387549681,-1.0760541847,-0.5723519745999999,-0.8584567523000001,-1.240225114
2015/11,BKN,21500223,0,0.9,0.2857142857142857,4.630558097741386,8.936293939343589,6.836112698015428,-8.496878908837333,11.306712491424792,0.8496565425413156,-1.0722536756,-0.5953220744,-0.8860134017,-1.3348590982
2015/11,BKN,21500240,0,0.8888888888888888,0.2857142857142857,4.518636227660764,8.577145014319456,6.27450069484828,-5.977938997034382,10.648387957296801,0.7362128068306089,-1.0414567993333332,-0.09510964888888879,-0.85802852,-0.7932266853333333
2015/11,BKN,21500248,1,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,-1.1472439283636364,-0.5982437976363637,-0.9470308017272727,-1.3059321992727273
2015/11,BOS,21500040,0,0.8641975308641975,0.5625,5.13389293467126,10.574240803806141,7.4837057683989645,2.9279310951029416,14.823231517507349,0.8445772527384139,-0.19434038922222216,1.2330680273333334,-0.09032734811111112,1.308244393111111
2015/11,BOS,21500060,0,0.888888888888889,0.5625,4.8510095763136025,10.451544945193639,7.64260843260366,1.9334177740794651,14.776839747525814,0.8767232168257256,-0.5204112839999999,0.6578349219999999,-0.39893403270000005,0.6626174585
2015/11,BOS,21500076,1,0.7962962962962963,0.5625,4.131732459290616,10.510737770305747,7.691355465048924,1.82895984741104,14.973570293555886,0.8944881703407639,-0.7725077010833332,0.8016399511666666,-0.7670793061666666,0.4420759736666667
2015/11,BOS,21500110,1,0.9135802469135802,0.5625,4.6244278415502675,8.428504496377123,6.563555347955166,1.2265317603499002,12.155422391914643,0.7490663294998927,-0.6024581624444444,0.5914553233333333,-0.4248496727777778,0.5480105985555556
2015/11,BOS,21500116,0,0.8888888888888888,0.5625,4.876133328586673,9.920350009820387,7.102909144816796,2.491107038125891,13.96837184987348,0.8014358495817525,-0.7168155097777777,0.797045254111111,-0.6032293684444444,0.6992268993333334
2015/11,BOS,21500129,1,0.8444444444444444,0.5625,4.727573016039269,10.63343362891825,7.532452800844229,2.8234731684345165,15.01996206353742,0.8623422062534521,-0.5911974037999999,1.229273304,-0.4725100829000001,1.2509529118
2015/11,BOS,21500149,1,0.8666666666666666,0.5625,5.082993221789731,11.105435739179395,8.023405056185828,2.370241831056516,15.631699415159684,0.919864619982387,-0.050183675499999934,1.0502554179,0.0626777856,1.2107332029
2015/11,BOS,21500154,1,0.8333333333333334,0.5625,4.325052163854056,10.835427825700101,8.054425895014633,2.2657839043880905,15.497625424128293,0.9376295734974253,-0.8180702489166666,0.80705769875,-0.6808720099166666,0.8137961196666667
2015/11,BOS,21500168,0,0.8666666666666666,0.5625,5.082993221789731,11.105435739179395,8.023405056185828,2.370241831056516,15.631699415159684,0.919864619982387,-0.050183675499999934,1.0502554179,0.0626777856,1.2107332029
2015/11,BOS,21500179,1,0.8222222222222222,0.5625,4.2690544322303765,8.81689806008063,6.630028574016891,1.122073833681475,12.682957475006175,0.766831283014931,-0.48827579119999986,1.0442423663,-0.3119683568,1.1148582410999999
2015/11,BOS,21500197,0,0.8686868686868686,0.5625,4.507344501044308,10.510737770305747,7.691355465048924,1.82895984741104,14.973570293555886,0.8944881703407639,-0.8515475795454545,0.7066790921818181,-0.7183177293636365,0.6692276513636364
2015/11,BOS,21500210,0,0.8555555555555555,0.5625,4.07869463409626,8.542082277566898,6.714459972880417,1.6357212381872026,12.447900050376806,0.7470215338353656,-0.8813572641999998,0.5849561349,-0.7597538975000001,0.5145992258000001
2015/11,BOS,21500217,1,0.8641975308641975,0.5625,3.86282952316115,6.711875579020023,3.8544420369375683,1.0710060133106372,9.018613862180711,0.6288325221123225,-1.6727872006666666,0.954849602111111,-1.518719766,0.7568246376666666
2015/11,BOS,21500229,1,0.8148148148148148,0.5625,4.19900421113455,8.402077533732802,6.598447197071494,0.4935964682613504,12.29284466227156,0.6901150030110375,-0.8930451936666665,0.647342763111111,-0.6696081916666667,0.5834322685555555
2015/11,BOS,21500249,0,0.888888888888889,0.5625,4.8510095763136025,10.451544945193639,7.64260843260366,1.9334177740794651,14.776839747525814,0.8767232168257256,-0.5204112839999999,0.6578349219999999,-0.39893403270000005,0.6626174585
2015/11,BOS,21500255,1,0.0,0.5625,0.0,0.0,0.0,0.0,0.0,0.0,-0.5204112839999999,0.6578349219999999,-0.39893403270000005,0.6626174585
2015/11,CHA,21500039,0,0.8555555555555556,0.6666666666666666,4.882964359238741,8.82412619095135,6.842930273459958,-2.6520284247302337,12.16490839671435,0.9223957025435364,-0.18185078722222223,0.32317885377777783,-0.02657057933333336,0.3865251986666667
2015/11,CHA,21500053,1,0.8300000000000001,0.6666666666666666,4.31871873690322,8.791925220354718,6.988833784736008,-2.762790628555526,12.720915286367156,0.9275231119238239,-0.4692141691000001,0.4167099607000001,-0.37924302900000006,0.3538428576
2015/11,CHA,21500072,1,0.8363636363636363,0.6666666666666666,4.568718172831594,9.82552499197904,7.779641663696898,-2.554683291986871,13.766034411150954,1.0354025378625409,-0.31747814981818184,0.2173182320909091,-0.17794905181818185,0.18500844245454548
2015/11,CHA,21500090,0,0.8300000000000001,0.6666666666666666,4.31871873690322,8.791925220354718,6.988833784736008,-2.762790628555526,12.720915286367156,0.9275231119238239,-0.4692141691000001,0.4167099607000001,-0.37924302900000006,0.3538428576
2015/11,CHA,21500111,1,0.8363636363636363,0.6666666666666666,4.568718172831594,9.82552499197904,7.779641663696898,-2.554683291986871,13.766034411150954,1.0354025378625409,-0.31747814981818184,0.2173182320909091,-0.17794905181818185,0.18500844245454548
2015/11,CHA,21500113,1,0.8699999999999999,0.6666666666666666,4.976854620431625,9.761465614302764,7.752008206660072,-2.6049259411447356,13.681601639241164,1.0256504708676137,-0.28752072710000004,0.5143929059000001,-0.11688358280000004,0.5099551626000001
2015/11,CHA,21500132,0,0.8666666666666667,0.6666666666666666,5.04165412499184,9.087872717252422,7.209765114733036,-1.466345016339758,12.69160957413079,0.8654823262921377,-0.20182572522222225,0.38949885744444446,-0.0011439830000000335,0.36305858777777783
2015/11,CHA,21500147,1,0.8666666666666667,0.6666666666666666,4.898776655966412,5.430829551346659,3.62380175592932,-2.625306588521792,7.66683392218164,0.5917131922841622,-0.5894546951666667,0.5218832585,-0.4359178316666667,0.2467492565000001
2015/11,CHA,21500162,0,0.8999999999999999,0.6666666666666666,5.367120796578165,9.780464001785308,7.717573629347962,-2.3120341341221833,13.6146982899884,0.9963612901653586,-0.06924699622222225,0.8065278364444445,0.04924412188888885,0.70121722
2015/11,CHA,21500165,1,0.8999999999999999,0.6666666666666666,5.367120796578165,9.780464001785308,7.717573629347962,-2.3120341341221833,13.6146982899884,0.9963612901653586,-0.06924699622222225,0.8065278364444445,0.04924412188888885,0.70121722
2015/11,CHA,21500178,1,0.8125,0.6666666666666666,5.257670456442515,8.896324300696868,7.064879754974711,-1.4002717804121114,12.368475202118315,0.7992118568244088,0.149184052125,0.361557747125,0.27696227824999997,0.22164648337500004
2015/11,CHA,21500202,1,0.8999999999999999,0.6666666666666666,5.367120796578165,9.780464001785308,7.717573629347962,-2.3120341341221833,13.6146982899884,0.9963612901653586,-0.06924699622222225,0.8065278364444445,0.04924412188888885,0.70121722
2015/11,CHA,21500215,1,0.8875,0.6666666666666666,5.509497024923176,8.89742180769544,7.271017886674605,-2.0569800246575687,12.43790756976961,0.9161776808353034,0.16251505512499992,0.4696467205,0.34757754625000004,0.57582214075
2015/11,CHA,21500227,0,0.8999999999999999,0.6666666666666666,5.367120796578165,9.780464001785308,7.717573629347962,-2.3120341341221833,13.6146982899884,0.9963612901653586,-0.06924699622222225,0.8065278364444445,0.04924412188888885,0.70121722
2015/11,CHA,21500246,1,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,-0.28752072710000004,0.5143929059000001,-0.11688358280000004,0.5099551626000001
2015/11,CHI,21500043,1,0.875,0.6666666666666666,4.946687369986562,10.332833369187899,7.9735983497195315,3.288978933897962,12.918775373372108,0.807743481381567,-0.05159925588888887,0.08782403544444452,0.12422587577777779,-0.17893142433333334
2015/11,CHI,21500053,0,0.8611111111111112,0.6666666666666666,4.855934486031618,9.136415748545097,7.101508558599225,3.8685368861774334,11.676041357484154,0.8017417557681958,-0.38980057344444446,-0.06328292022222219,-0.30884368222222225,-0.4028624753333334
2015/11,CHI,21500070,1,0.8888888888888888,0.6666666666666666,4.774087846713726,9.658888100279356,7.251267864534902,1.891199990211358,11.902162812370094,0.7953743558575752,-0.17000131144444447,0.35794605022222226,-0.043226922000000015,-0.025680060555555582
2015/11,CHI,21500085,0,0.9166666666666666,0.6666666666666666,5.295223280589465,10.353610492988246,8.20364862835917,3.6442736998472647,13.252741483058045,0.8757562431518835,-0.33284331855555555,0.30514483811111115,-0.20658719355555555,-0.08121216888888891
2015/11,CHI,21500100,1,0.875,0.6666666666666666,5.434116605798099,9.997572009792227,8.13103304419515,4.085295449784257,12.995243617099272,0.8985802983107701,-0.12056777422222226,-0.08068159199999997,-0.0018798385555555746,-0.41254193511111115
2015/11,CHI,21500132,1,0.7875,0.6666666666666666,4.146563725061705,9.817712160237868,7.895965289196293,3.747106858294274,12.585793715773447,0.7736812439960525,-0.3338637151,0.4717476501,-0.2087608844,0.10968572169999997
2015/11,CHI,21500153,1,0.875,0.6666666666666666,4.765700952530517,10.602019027440852,8.236457302720835,3.316186956230615,13.523623959448392,0.8757562431518835,-0.3928064086,0.22727303010000002,-0.35299930560000004,-0.11900548120000001
2015/11,CHI,21500174,1,0.8888888888888888,0.6666666666666666,4.635194521505091,9.639864427930533,7.1697206815246135,1.4337105658843403,11.871852022873831,0.7725503006986887,-0.2917231811111111,0.4081982185555556,-0.27975401533333333,0.061196963666666666
2015/11,CHI,21500187,0,0.8888888888888888,0.6666666666666666,4.635194521505091,9.639864427930533,7.1697206815246135,1.4337105658843403,11.871852022873831,0.7725503006986887,-0.2917231811111111,0.4081982185555556,-0.27975401533333333,0.061196963666666666
2015/11,CHI,21500213,1,0.875,0.6666666666666666,4.850996472459193,10.3862792582908,8.029671713353924,3.6211887050938545,13.050841867807957,0.7962576911125179,-0.36311884966666663,0.23064515333333338,-0.3075091398888889,-0.1221982326666667
2015/11,CHI,21500231,0,0.825,0.6666666666666666,4.765700952530517,10.353610492988246,8.20364862835917,3.6442736998472647,13.252741483058045,0.8757562431518835,-0.3928064086,0.22727303010000002,-0.35299930560000004,-0.11900548120000001
2015/11,CHI,21500257,1,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,-0.33284331855555555,0.30514483811111115,-0.20658719355555555,-0.08121216888888891
2015/11,CLE,21500046,1,0.8264462809917354,0.7857142857142857,4.596971174541912,11.405867063227104,9.172634156967963,6.715073045425335,14.89770730773981,1.0309751423359739,-0.5414466395454546,-2.427485810818182,0.185776203,-2.0672236016363637
2015/11,CLE,21500063,1,0.8989898989898989,0.7857142857142857,5.23152792599942,10.950686627855957,8.71331809676602,5.789909355098356,14.463958142485275,0.9569219392195907,-0.5390788868888889,-0.03795215644444447,0.21143525477777775,-0.4441403507777777
2015/11,CLE,21500078,1,0.8363636363636363,0.7857142857142857,4.708375133399478,10.976508087582621,8.715411728635749,5.7968881279974545,14.478431535913597,0.9569219392195907,-0.8333052600000002,-2.5387048358,-0.06951477480000001,-2.1844151917
2015/11,CLE,21500094,1,0.8977272727272727,0.7857142857142857,5.086053526511771,8.953709583932126,7.934483504686298,4.85530784460269,12.90557860097808,0.7797426464719117,-0.6976310010000001,-0.332670326125,0.13012737262499996,-0.756471442125
2015/11,CLE,21500106,1,0.8863636363636364,0.7857142857142857,5.739658754458239,12.379724685686066,8.903348688147744,6.492365598757435,14.15322302583968,0.9549098425182645,0.43914077787499994,0.39674590499999995,1.087449478,0.16501309200000003
2015/11,CLE,21500130,1,0.8888888888888888,0.7857142857142857,5.289605588244192,10.816294513067174,8.896216593722833,6.40602971887692,14.044522399336204,0.9774322459653554,0.19910479044444437,0.0572781364444444,0.8821348059999999,-0.23013425599999998
2015/11,CLE,21500141,0,0.8818181818181818,0.7857142857142857,5.056668291996103,11.38004560350044,9.170540525098232,6.708094272526237,14.883233914311488,1.0309751423359739,-0.24745704170000007,-0.16568649690000004,0.46416032739999996,-0.48925708579999994
2015/11,CLE,21500160,0,0.875,0.7857142857142857,5.096311568104748,10.110956423804458,8.51204105367224,5.876891172006735,13.214535128134688,0.868340117404493,0.3651108164999999,-0.339829462625,1.092700226125,-0.6376079123749999
2015/11,CLE,21500176,1,0.8989898989898991,0.7857142857142857,5.069588867359895,10.477749077530977,8.239000784319133,6.586534242337163,13.595995763686306,0.9427612349985637,0.07022324655555551,0.08667681500000003,0.6986063397777779,-0.24477544699999998
2015/11,CLE,21500191,1,0.8282828282828283,0.7857142857142857,4.724049914841301,10.045743070925445,7.983021737997962,6.538407617537347,13.031604350379393,0.8849465041309782,0.0297260405555555,0.04520347611111116,0.6786610510000001,-0.4691988508888889
2015/11,CLE,21500203,1,0.7272727272727273,0.7857142857142857,4.251644923357171,10.0512679328039,7.981713218079381,6.536953706516702,13.018823434000046,0.8849465041309782,-0.32138082530000006,-2.4638647665,0.3509884418000001,-2.2069678418
2015/11,CLE,21500219,0,0.8863636363636364,0.7857142857142857,5.3285222908502625,8.672573062505638,7.958325910982047,4.848958975574804,12.290488418691218,0.8693314659927156,0.04314508812499995,-0.61953631275,0.7944250806250002,-0.945253726125
2015/11,CLE,21500227,1,0.8787878787878788,0.7857142857142857,5.08200321105216,9.099054207232715,8.2156134772218,4.898539511395265,12.867660748377478,0.927146196860301,-0.3249166877777778,-0.29557441111111116,0.4328073321111112,-0.6394018772222222
2015/11,CLE,21500240,1,0.0,0.7857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,-0.24745704170000007,-0.16568649690000004,0.46416032739999996,-0.48925708579999994
2015/11,DAL,21500045,1,0.9333333333333333,0.5625,4.728324012825488,11.130109886310958,7.490807456234711,6.136202881051129,15.247280269193634,0.9674844651685244,-0.6640944926000001,0.15498916819999997,-0.8776094851,-0.20359288639999998
2015/11,DAL,21500057,0,0.8282828282828283,0.5625,4.2305543278544,11.22192577446552,7.440657479082445,6.31345062694876,15.191599209202867,0.9444736244206954,-0.7658233241818183,0.464848501,-0.9701309808181818,0.05547822872727275
2015/11,DAL,21500072,0,0.8282828282828283,0.5625,3.993764771250818,10.236221041484896,7.101476731420778,6.598305422105445,14.153418191556238,0.8961210468313937,-0.9595934337272728,-0.3342561849090909,-1.1634988209090908,-0.8052679172727273
2015/11,DAL,21500088,1,0.9111111111111111,0.5625,4.587693450913461,11.211269306600812,7.436375724732041,6.220311703832721,15.04305063331905,0.9370037105077543,-0.5662038770000001,0.21838843479999995,-0.8276892002,-0.1555362024
2015/11,DAL,21500112,0,0.8383838383838383,0.5625,4.170630409921329,11.262560248051937,7.44158571941572,6.2452290697111845,15.081887098658948,0.9370037105077543,-0.8020736097272728,0.6441971660909092,-1.075983642818182,0.1358751171818182
2015/11,DAL,21500118,1,0.8240740740740741,0.5625,3.98934620358561,11.36341779376074,7.5359638254185395,6.192648342530915,15.34294740423184,0.976892042081822,-0.9898092500000001,0.5023211543333334,-1.2055337556666668,-0.04634089316666664
2015/11,DAL,21500135,1,0.9,0.5625,4.65360976063984,11.170634833014395,7.435447484398766,6.288533261070296,15.152762743862969,0.9444736244206954,-0.5263285629000001,0.02110490319999996,-0.7112512720000002,-0.24397277969999998
2015/11,DAL,21500140,1,0.8333333333333334,0.5625,3.520628435068795,7.955504065023912,5.32724034430501,3.2177184187465513,10.97731770101759,0.7122642208647246,-1.6191130063999999,-0.12388713010000003,-1.8521352979999999,-0.7663133221999999
2015/11,DAL,21500152,1,0.898989898989899,0.5625,4.352014040275211,11.36341779376074,7.5359638254185395,6.192648342530915,15.34294740423184,0.976892042081822,-0.7924490966363638,0.10232448845454542,-0.9915888180909093,-0.3278253664545454
2015/11,DAL,21500168,1,0.9506172839506173,0.5625,5.032002243818019,10.97796139915103,7.391219355548212,6.163866242352934,14.947383498280844,0.9275961335944567,-0.3984492925555556,0.28980073966666664,-0.6828344282222223,0.0016431270000000096
2015/11,DAL,21500184,1,0.9333333333333333,0.5625,4.728324012825488,11.130109886310958,7.490807456234711,6.136202881051129,15.247280269193634,0.9674844651685244,-0.6640944926000001,0.15498916819999997,-0.8776094851,-0.20359288639999998
2015/11,DAL,21500199,0,0.9305555555555556,0.5625,5.216178834011357,9.765866810746674,6.898219976269174,6.773779557589626,13.799698784383798,0.8490721923110311,-0.102681476125,-0.253490903125,-0.35022684275000004,-0.34625885587499994
2015/11,DAL,21500211,0,0.8282828282828283,0.5625,3.9894497919990686,10.638115938911529,7.015287000801323,6.013135403236762,14.291240740634883,0.8983185241339251,-1.1686136540909091,-0.11805744563636365,-1.268318944727273,-0.6354071700909091
2015/11,DAL,21500224,0,0.8111111111111111,0.5625,4.299359718263368,10.69935548730713,7.043221448294012,6.762853118685348,14.372301343532433,0.8836910776301998,-0.5263285629000001,0.02110490319999996,-0.7112512720000002,-0.24397277969999998
2015/11,DAL,21500241,1,0.7666666666666666,0.5625,4.174551977059745,10.506682053443765,6.998993319443457,6.638186099967986,14.166922097950307,0.8668135868039611,-1.1987174419,0.12734919589999996,-1.3178456518000001,-0.28906031179999997
2015/11,DAL,21500260,0,0.0,0.5625,0.0,0.0,0.0,0.0,0.0,0.0,-0.7559824302222222,0.449619274,-0.9565475342222223,0.10459317377777778
2015/11,DEN,21500044,0,0.7454545454545454,0.3125,3.519152218508466,7.633659543967379,5.33174147806012,-1.2311574713224254,8.458021779299157,0.7619288388527149,-0.282287518,-0.7087268287272728,-0.49425575354545453,-0.8159841271818181
2015/11,DEN,21500059,1,0.8285714285714286,0.3125,3.0738546451043547,2.9307151118123214,3.221754986605484,-2.03041503487716,4.4402569523562185,0.4512793179501555,-0.3552821747142857,-1.0978314732857142,-0.6138880607142857,-1.2361008620000002
2015/11,DEN,21500073,0,0.8,0.3125,4.020754867397577,7.348947196613241,5.118585440068261,-0.8428738892328731,8.185788312542034,0.7082543355972231,0.029778349888888833,-0.6433187105555556,-0.21675064066666666,-0.6388823116666668
2015/11,DEN,21500083,0,0.8,0.3125,3.4205383019108835,5.841826876319702,3.490516947702943,-1.117961320195856,5.892947510470446,0.5875301289605751,-0.5239272248888889,-0.5324450602222223,-0.6867625822222222,-0.6310694845555556
2015/11,DEN,21500102,1,0.8857142857142858,0.3125,4.557303495553661,7.8446709364048495,5.1181374228644,-0.32469719124767077,8.227268604837889,0.6324562471151276,0.12127971899999997,0.035652914999999945,-0.06316961071428569,-0.1407351175714286
2015/11,DEN,21500121,1,0.875,0.3125,4.297172444633877,7.250369715237957,5.058707300747711,-1.8104502441649024,8.013659021177245,0.6819813488790354,0.16148638899999998,-0.20717669925000004,-0.05883764650000001,-0.277736458625
2015/11,DEN,21500136,1,0.82,0.3125,3.763692949178851,7.374896993085426,5.191855453636782,-1.3252348118923032,8.10738023927202,0.7331138044865427,-0.17124733680000004,-0.5727693777,-0.3783471552,-0.6870566248000001
2015/11,DEN,21500143,0,0.82,0.3125,3.763692949178851,7.374896993085426,5.191855453636782,-1.3252348118923032,8.10738023927202,0.7331138044865427,-0.17124733680000004,-0.5727693777,-0.3783471552,-0.6870566248000001
2015/11,DEN,21500163,1,0.8222222222222223,0.3125,3.928464802570199,7.120753043412304,5.018539183746564,-0.9849918120156536,7.661778518536853,0.6800806232851119,0.019009508111111066,-0.8324267487777779,-0.21257765155555555,-0.9172323482222223
2015/11,DEN,21500172,0,0.8444444444444446,0.3125,4.181881054643167,7.374896993085426,5.21722858796514,-1.4405672406575678,8.25428376708749,0.7331138044865427,0.0010602874444444312,-0.611850517888889,-0.20071784122222225,-0.604783536
2015/11,DEN,21500185,0,0.8444444444444446,0.3125,4.181881054643167,7.374896993085426,5.21722858796514,-1.4405672406575678,8.25428376708749,0.7331138044865427,0.0010602874444444312,-0.611850517888889,-0.20071784122222225,-0.604783536
2015/11,DEN,21500200,0,0.7999999999999999,0.3125,3.474875533210525,2.9610182272573216,1.4426717680070174,-1.0965700249239636,2.4506303431601446,0.3575221845188736,-0.6963594043333333,-0.22880559633333333,-0.7557137288333333,-0.317870483
2015/11,DEN,21500212,0,0.8,0.3125,3.4323309365866344,3.3336878117195274,3.544053327901821,-1.9007097101283954,4.874255191782199,0.5111098698152747,-0.7827506631250001,-0.9596667988750001,-0.858199088875,-1.174926707
2015/11,DEN,21500235,0,0.6857142857142857,0.3125,3.277762373857372,4.834245615516815,3.0047509918389697,0.6374849649387352,4.286167407071728,0.40054757707950267,-0.14482025485714287,-0.6133868415714286,-0.32051842542857145,-0.8443147278571429
2015/11,DEN,21500241,0,0.7333333333333333,0.3125,3.7726303385267794,7.97381681546115,5.217855330286591,0.5948385814714562,8.226029642224635,0.6593705558873764,-0.18494853733333338,-0.8503508976666667,-0.3931140782222222,-1.0137338265555556
2015/11,DEN,21500258,0,0.0,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,-0.35480957770000005,-0.5889011117,-0.5408299392,-0.7739079553
